Data;Dia;Posto;kWh
15/10/2021 23:15;Sexta;Fora Ponta;0,172
15/10/2021 23:30;Sexta;Fora Ponta;0,18
15/10/2021 23:45;Sexta;Fora Ponta;0,163
16/10/2021 00:00;Sábado;Fora Ponta;0,035
16/10/2021 00:15;Sábado;Fora Ponta;0,006
16/10/2021 00:30;Sábado;Fora Ponta;0,006
16/10/2021 00:45;Sábado;Fora Ponta;0,006
16/10/2021 01:00;Sábado;Fora Ponta;0,006
16/10/2021 01:15;Sábado;Fora Ponta;0,006
16/10/2021 01:30;Sábado;Fora Ponta;0,006
16/10/2021 01:45;Sábado;Fora Ponta;0,006
16/10/2021 02:00;Sábado;Fora Ponta;0,006
16/10/2021 02:15;Sábado;Fora Ponta;0,006
16/10/2021 02:30;Sábado;Fora Ponta;0,006
16/10/2021 02:45;Sábado;Fora Ponta;0,006
16/10/2021 03:00;Sábado;Fora Ponta;0,007
16/10/2021 03:15;Sábado;Fora Ponta;0,007
16/10/2021 03:30;Sábado;Fora Ponta;0,007
16/10/2021 03:45;Sábado;Fora Ponta;0,006
16/10/2021 04:00;Sábado;Fora Ponta;0,006
16/10/2021 04:15;Sábado;Fora Ponta;0,007
16/10/2021 04:30;Sábado;Fora Ponta;0,006
16/10/2021 04:45;Sábado;Fora Ponta;0,006
16/10/2021 05:00;Sábado;Fora Ponta;0,007
16/10/2021 05:15;Sábado;Fora Ponta;0,006
16/10/2021 05:30;Sábado;Fora Ponta;0,006
16/10/2021 05:45;Sábado;Fora Ponta;0,006
16/10/2021 06:00;Sábado;Fora Ponta;0,006
16/10/2021 06:15;Sábado;Fora Ponta;0,006
16/10/2021 06:30;Sábado;Fora Ponta;0,007
16/10/2021 06:45;Sábado;Fora Ponta;0,006
16/10/2021 07:00;Sábado;Fora Ponta;0,006
16/10/2021 07:15;Sábado;Fora Ponta;0,006
16/10/2021 07:30;Sábado;Fora Ponta;0,006
16/10/2021 07:45;Sábado;Fora Ponta;0,006
16/10/2021 08:00;Sábado;Fora Ponta;0,007
16/10/2021 08:15;Sábado;Fora Ponta;0,007
16/10/2021 08:30;Sábado;Fora Ponta;0,007
16/10/2021 08:45;Sábado;Fora Ponta;0,006
16/10/2021 09:00;Sábado;Fora Ponta;0,009
16/10/2021 09:15;Sábado;Fora Ponta;0,008
16/10/2021 09:30;Sábado;Fora Ponta;0,008
16/10/2021 09:45;Sábado;Fora Ponta;0,007
16/10/2021 10:00;Sábado;Fora Ponta;0,008
16/10/2021 10:15;Sábado;Fora Ponta;0,007
16/10/2021 10:30;Sábado;Fora Ponta;0,007
16/10/2021 10:45;Sábado;Fora Ponta;0,007
16/10/2021 11:00;Sábado;Fora Ponta;0,007
16/10/2021 11:15;Sábado;Fora Ponta;0,006
16/10/2021 11:30;Sábado;Fora Ponta;0,006
16/10/2021 11:45;Sábado;Fora Ponta;0,006
16/10/2021 12:00;Sábado;Fora Ponta;0,007
16/10/2021 12:15;Sábado;Fora Ponta;0,007
16/10/2021 12:30;Sábado;Fora Ponta;0,007
16/10/2021 12:45;Sábado;Fora Ponta;0,006
16/10/2021 13:00;Sábado;Fora Ponta;0,006
16/10/2021 13:15;Sábado;Fora Ponta;0,006
16/10/2021 13:30;Sábado;Fora Ponta;0,007
16/10/2021 13:45;Sábado;Fora Ponta;0,007
16/10/2021 14:00;Sábado;Fora Ponta;0,011
16/10/2021 14:15;Sábado;Fora Ponta;0,087
16/10/2021 14:30;Sábado;Fora Ponta;0,127
16/10/2021 14:45;Sábado;Fora Ponta;0,166
16/10/2021 15:00;Sábado;Fora Ponta;0,176
16/10/2021 15:15;Sábado;Fora Ponta;0,101
16/10/2021 15:30;Sábado;Fora Ponta;0,164
16/10/2021 15:45;Sábado;Fora Ponta;0,174
16/10/2021 16:00;Sábado;Fora Ponta;0,17
16/10/2021 16:15;Sábado;Fora Ponta;0,164
16/10/2021 16:30;Sábado;Fora Ponta;0,168
16/10/2021 16:45;Sábado;Fora Ponta;0,168
16/10/2021 17:00;Sábado;Fora Ponta;0,148
16/10/2021 17:15;Sábado;Fora Ponta;0,143
16/10/2021 17:30;Sábado;Fora Ponta;0,148
16/10/2021 17:45;Sábado;Fora Ponta;0,112
16/10/2021 18:00;Sábado;Fora Ponta;0,123
16/10/2021 18:15;Sábado;Fora Ponta;0,141
16/10/2021 18:30;Sábado;Fora Ponta;0,138
16/10/2021 18:45;Sábado;Fora Ponta;0,131
16/10/2021 19:00;Sábado;Fora Ponta;0,146
16/10/2021 19:15;Sábado;Fora Ponta;0,125
16/10/2021 19:30;Sábado;Fora Ponta;0,112
16/10/2021 19:45;Sábado;Fora Ponta;0,129
16/10/2021 20:00;Sábado;Fora Ponta;0,132
16/10/2021 20:15;Sábado;Fora Ponta;0,161
16/10/2021 20:30;Sábado;Fora Ponta;0,152
16/10/2021 20:45;Sábado;Fora Ponta;0,145
16/10/2021 21:00;Sábado;Fora Ponta;0,124
16/10/2021 21:15;Sábado;Fora Ponta;0,144
16/10/2021 21:30;Sábado;Fora Ponta;0,14
16/10/2021 21:45;Sábado;Fora Ponta;0,148
16/10/2021 22:00;Sábado;Fora Ponta;0,129
16/10/2021 22:15;Sábado;Fora Ponta;0,104
16/10/2021 22:30;Sábado;Fora Ponta;0,109
16/10/2021 22:45;Sábado;Fora Ponta;0,12
16/10/2021 23:00;Sábado;Fora Ponta;0,133
16/10/2021 23:15;Sábado;Fora Ponta;0,158
16/10/2021 23:30;Sábado;Fora Ponta;0,186
16/10/2021 23:45;Sábado;Fora Ponta;0,128
17/10/2021 00:00;Domingo;Fora Ponta;0,137
17/10/2021 00:15;Domingo;Fora Ponta;0,111
17/10/2021 00:30;Domingo;Fora Ponta;0,121
17/10/2021 00:45;Domingo;Fora Ponta;0,146
17/10/2021 01:00;Domingo;Fora Ponta;0,151
17/10/2021 01:15;Domingo;Fora Ponta;0,133
17/10/2021 01:30;Domingo;Fora Ponta;0,064
17/10/2021 01:45;Domingo;Fora Ponta;0,063
17/10/2021 02:00;Domingo;Fora Ponta;0,061
17/10/2021 02:15;Domingo;Fora Ponta;0,009
17/10/2021 02:30;Domingo;Fora Ponta;0,009
17/10/2021 02:45;Domingo;Fora Ponta;0,008
17/10/2021 03:00;Domingo;Fora Ponta;0,008
17/10/2021 03:15;Domingo;Fora Ponta;0,008
17/10/2021 03:30;Domingo;Fora Ponta;0,009
17/10/2021 03:45;Domingo;Fora Ponta;0,009
17/10/2021 04:00;Domingo;Fora Ponta;0,008
17/10/2021 04:15;Domingo;Fora Ponta;0,008
17/10/2021 04:30;Domingo;Fora Ponta;0,056
17/10/2021 04:45;Domingo;Fora Ponta;0,054
17/10/2021 05:00;Domingo;Fora Ponta;0,061
17/10/2021 05:15;Domingo;Fora Ponta;0,073
17/10/2021 05:30;Domingo;Fora Ponta;0,082
17/10/2021 05:45;Domingo;Fora Ponta;0,083
17/10/2021 06:00;Domingo;Fora Ponta;0,096
17/10/2021 06:15;Domingo;Fora Ponta;0,083
17/10/2021 06:30;Domingo;Fora Ponta;0,093
17/10/2021 06:45;Domingo;Fora Ponta;0,038
17/10/2021 07:00;Domingo;Fora Ponta;0,013
17/10/2021 07:15;Domingo;Fora Ponta;0,009
17/10/2021 07:30;Domingo;Fora Ponta;0,005
17/10/2021 07:45;Domingo;Fora Ponta;0,005
17/10/2021 08:00;Domingo;Fora Ponta;0,005
17/10/2021 08:15;Domingo;Fora Ponta;0,005
17/10/2021 08:30;Domingo;Fora Ponta;0,006
17/10/2021 08:45;Domingo;Fora Ponta;0,007
17/10/2021 09:00;Domingo;Fora Ponta;0,006
17/10/2021 09:15;Domingo;Fora Ponta;0,006
17/10/2021 09:30;Domingo;Fora Ponta;0,007
17/10/2021 09:45;Domingo;Fora Ponta;0,007
17/10/2021 10:00;Domingo;Fora Ponta;0,007
17/10/2021 10:15;Domingo;Fora Ponta;0,007
17/10/2021 10:30;Domingo;Fora Ponta;0,007
17/10/2021 10:45;Domingo;Fora Ponta;0,007
17/10/2021 11:00;Domingo;Fora Ponta;0,007
17/10/2021 11:15;Domingo;Fora Ponta;0,006
17/10/2021 11:30;Domingo;Fora Ponta;0,006
17/10/2021 11:45;Domingo;Fora Ponta;0,007
17/10/2021 12:00;Domingo;Fora Ponta;0,007
17/10/2021 12:15;Domingo;Fora Ponta;0,007
17/10/2021 12:30;Domingo;Fora Ponta;0,007
17/10/2021 12:45;Domingo;Fora Ponta;0,006
17/10/2021 13:00;Domingo;Fora Ponta;0,006
17/10/2021 13:15;Domingo;Fora Ponta;0,007
17/10/2021 13:30;Domingo;Fora Ponta;0,007
17/10/2021 13:45;Domingo;Fora Ponta;0,006
17/10/2021 14:00;Domingo;Fora Ponta;0,007
17/10/2021 14:15;Domingo;Fora Ponta;0,007
17/10/2021 14:30;Domingo;Fora Ponta;0,006
17/10/2021 14:45;Domingo;Fora Ponta;0,006
17/10/2021 15:00;Domingo;Fora Ponta;0,007
17/10/2021 15:15;Domingo;Fora Ponta;0,006
17/10/2021 15:30;Domingo;Fora Ponta;0,006
17/10/2021 15:45;Domingo;Fora Ponta;0,006
17/10/2021 16:00;Domingo;Fora Ponta;0,006
17/10/2021 16:15;Domingo;Fora Ponta;0,006
17/10/2021 16:30;Domingo;Fora Ponta;0,006
17/10/2021 16:45;Domingo;Fora Ponta;0,006
17/10/2021 17:00;Domingo;Fora Ponta;0,007
17/10/2021 17:15;Domingo;Fora Ponta;0,007
17/10/2021 17:30;Domingo;Fora Ponta;0,006
17/10/2021 17:45;Domingo;Fora Ponta;0,006
17/10/2021 18:00;Domingo;Fora Ponta;0,007
17/10/2021 18:15;Domingo;Fora Ponta;0,006
17/10/2021 18:30;Domingo;Fora Ponta;0,006
17/10/2021 18:45;Domingo;Fora Ponta;0,006
17/10/2021 19:00;Domingo;Fora Ponta;0,006
17/10/2021 19:15;Domingo;Fora Ponta;0,006
17/10/2021 19:30;Domingo;Fora Ponta;0,006
17/10/2021 19:45;Domingo;Fora Ponta;0,006
17/10/2021 20:00;Domingo;Fora Ponta;0,006
17/10/2021 20:15;Domingo;Fora Ponta;0,005
17/10/2021 20:30;Domingo;Fora Ponta;0,006
17/10/2021 20:45;Domingo;Fora Ponta;0,006
17/10/2021 21:00;Domingo;Fora Ponta;0,006
17/10/2021 21:15;Domingo;Fora Ponta;0,006
17/10/2021 21:30;Domingo;Fora Ponta;0,006
17/10/2021 21:45;Domingo;Fora Ponta;0,006
17/10/2021 22:00;Domingo;Fora Ponta;0,006
17/10/2021 22:15;Domingo;Fora Ponta;0,006
17/10/2021 22:30;Domingo;Fora Ponta;0,006
17/10/2021 22:45;Domingo;Fora Ponta;0,006
17/10/2021 23:00;Domingo;Fora Ponta;0,006
17/10/2021 23:15;Domingo;Fora Ponta;0,006
17/10/2021 23:30;Domingo;Fora Ponta;0,006
17/10/2021 23:45;Domingo;Fora Ponta;0,006
18/10/2021 00:00;Segunda;Fora Ponta;0,006
18/10/2021 00:15;Segunda;Fora Ponta;0,006
18/10/2021 00:30;Segunda;Fora Ponta;0,006
18/10/2021 00:45;Segunda;Fora Ponta;0,006
18/10/2021 01:00;Segunda;Fora Ponta;0,006
18/10/2021 01:15;Segunda;Fora Ponta;0,006
18/10/2021 01:30;Segunda;Fora Ponta;0,005
18/10/2021 01:45;Segunda;Fora Ponta;0,006
18/10/2021 02:00;Segunda;Fora Ponta;0,005
18/10/2021 02:15;Segunda;Fora Ponta;0,006
18/10/2021 02:30;Segunda;Fora Ponta;0,005
18/10/2021 02:45;Segunda;Fora Ponta;0,006
18/10/2021 03:00;Segunda;Fora Ponta;0,006
18/10/2021 03:15;Segunda;Fora Ponta;0,006
18/10/2021 03:30;Segunda;Fora Ponta;0,006
18/10/2021 03:45;Segunda;Fora Ponta;0,006
18/10/2021 04:00;Segunda;Fora Ponta;0,006
18/10/2021 04:15;Segunda;Fora Ponta;0,006
18/10/2021 04:30;Segunda;Fora Ponta;0,005
18/10/2021 04:45;Segunda;Fora Ponta;0,005
18/10/2021 05:00;Segunda;Fora Ponta;0,006
18/10/2021 05:15;Segunda;Fora Ponta;0,005
18/10/2021 05:30;Segunda;Fora Ponta;0,006
18/10/2021 05:45;Segunda;Fora Ponta;0,006
18/10/2021 06:00;Segunda;Fora Ponta;0,006
18/10/2021 06:15;Segunda;Fora Ponta;0,005
18/10/2021 06:30;Segunda;Fora Ponta;0,005
18/10/2021 06:45;Segunda;Fora Ponta;0,006
18/10/2021 07:00;Segunda;Fora Ponta;0,006
18/10/2021 07:15;Segunda;Fora Ponta;0,007
18/10/2021 07:30;Segunda;Fora Ponta;0,007
18/10/2021 07:45;Segunda;Fora Ponta;0,022
18/10/2021 08:00;Segunda;Fora Ponta;0,043
18/10/2021 08:15;Segunda;Fora Ponta;0,071
18/10/2021 08:30;Segunda;Fora Ponta;0,074
18/10/2021 08:45;Segunda;Fora Ponta;0,078
18/10/2021 09:00;Segunda;Fora Ponta;0,09
18/10/2021 09:15;Segunda;Fora Ponta;0,076
18/10/2021 09:30;Segunda;Fora Ponta;0,076
18/10/2021 09:45;Segunda;Fora Ponta;0,073
18/10/2021 10:00;Segunda;Fora Ponta;0,075
18/10/2021 10:15;Segunda;Fora Ponta;0,075
18/10/2021 10:30;Segunda;Fora Ponta;0,07
18/10/2021 10:45;Segunda;Fora Ponta;0,078
18/10/2021 11:00;Segunda;Fora Ponta;0,079
18/10/2021 11:15;Segunda;Fora Ponta;0,074
18/10/2021 11:30;Segunda;Fora Ponta;0,137
18/10/2021 11:45;Segunda;Fora Ponta;0,132
18/10/2021 12:00;Segunda;Fora Ponta;0,142
18/10/2021 12:15;Segunda;Fora Ponta;0,137
18/10/2021 12:30;Segunda;Fora Ponta;0,162
18/10/2021 12:45;Segunda;Fora Ponta;0,157
18/10/2021 13:00;Segunda;Fora Ponta;0,109
18/10/2021 13:15;Segunda;Fora Ponta;0,109
18/10/2021 13:30;Segunda;Fora Ponta;0,136
18/10/2021 13:45;Segunda;Fora Ponta;0,134
18/10/2021 14:00;Segunda;Fora Ponta;0,17
18/10/2021 14:15;Segunda;Fora Ponta;0,138
18/10/2021 14:30;Segunda;Fora Ponta;0,144
18/10/2021 14:45;Segunda;Fora Ponta;0,111
18/10/2021 15:00;Segunda;Fora Ponta;0,11
18/10/2021 15:15;Segunda;Fora Ponta;0,127
18/10/2021 15:30;Segunda;Fora Ponta;0,105
18/10/2021 15:45;Segunda;Fora Ponta;0,103
18/10/2021 16:00;Segunda;Fora Ponta;0,118
18/10/2021 16:15;Segunda;Fora Ponta;0,122
18/10/2021 16:30;Segunda;Fora Ponta;0,163
18/10/2021 16:45;Segunda;Fora Ponta;0,157
18/10/2021 17:00;Segunda;Fora Ponta;0,155
18/10/2021 17:15;Segunda;Fora Ponta;0,034
18/10/2021 17:30;Segunda;Fora Ponta;0,011
18/10/2021 17:45;Segunda;Ponta;0,007
18/10/2021 18:00;Segunda;Ponta;0,007
18/10/2021 18:15;Segunda;Ponta;0,007
18/10/2021 18:30;Segunda;Ponta;0,007
18/10/2021 18:45;Segunda;Ponta;0,006
18/10/2021 19:00;Segunda;Ponta;0,006
18/10/2021 19:15;Segunda;Ponta;0,006
18/10/2021 19:30;Segunda;Ponta;0,006
18/10/2021 19:45;Segunda;Ponta;0,006
18/10/2021 20:00;Segunda;Ponta;0,007
18/10/2021 20:15;Segunda;Ponta;0,007
18/10/2021 20:30;Segunda;Ponta;0,007
18/10/2021 20:45;Segunda;Fora Ponta;0,014
18/10/2021 21:00;Segunda;Fora Ponta;0,031
18/10/2021 21:15;Segunda;Fora Ponta;0,034
18/10/2021 21:30;Segunda;Fora Ponta;0,07
18/10/2021 21:45;Segunda;Fora Ponta;0,072
18/10/2021 22:00;Segunda;Fora Ponta;0,07
18/10/2021 22:15;Segunda;Fora Ponta;0,074
18/10/2021 22:30;Segunda;Fora Ponta;0,065
18/10/2021 22:45;Segunda;Fora Ponta;0,105
18/10/2021 23:00;Segunda;Fora Ponta;0,133
18/10/2021 23:15;Segunda;Fora Ponta;0,101
18/10/2021 23:30;Segunda;Fora Ponta;0,1
18/10/2021 23:45;Segunda;Fora Ponta;0,108
19/10/2021 00:00;Terça;Fora Ponta;0,162
19/10/2021 00:15;Terça;Fora Ponta;0,159
19/10/2021 00:30;Terça;Fora Ponta;0,149
19/10/2021 00:45;Terça;Fora Ponta;0,144
19/10/2021 01:00;Terça;Fora Ponta;0,143
19/10/2021 01:15;Terça;Fora Ponta;0,149
19/10/2021 01:30;Terça;Fora Ponta;0,119
19/10/2021 01:45;Terça;Fora Ponta;0,095
19/10/2021 02:00;Terça;Fora Ponta;0,086
19/10/2021 02:15;Terça;Fora Ponta;0,08
19/10/2021 02:30;Terça;Fora Ponta;0,036
19/10/2021 02:45;Terça;Fora Ponta;0,064
19/10/2021 03:00;Terça;Fora Ponta;0,076
19/10/2021 03:15;Terça;Fora Ponta;0,087
19/10/2021 03:30;Terça;Fora Ponta;0,096
19/10/2021 03:45;Terça;Fora Ponta;0,095
19/10/2021 04:00;Terça;Fora Ponta;0,092
19/10/2021 04:15;Terça;Fora Ponta;0,101
19/10/2021 04:30;Terça;Fora Ponta;0,125
19/10/2021 04:45;Terça;Fora Ponta;0,146
19/10/2021 05:00;Terça;Fora Ponta;0,149
19/10/2021 05:15;Terça;Fora Ponta;0,125
19/10/2021 05:30;Terça;Fora Ponta;0,14
19/10/2021 05:45;Terça;Fora Ponta;0,13
19/10/2021 06:00;Terça;Fora Ponta;0,128
19/10/2021 06:15;Terça;Fora Ponta;0,108
19/10/2021 06:30;Terça;Fora Ponta;0,124
19/10/2021 06:45;Terça;Fora Ponta;0,116
19/10/2021 07:00;Terça;Fora Ponta;0,113
19/10/2021 07:15;Terça;Fora Ponta;0,108
19/10/2021 07:30;Terça;Fora Ponta;0,094
19/10/2021 07:45;Terça;Fora Ponta;0,07
19/10/2021 08:00;Terça;Fora Ponta;0,082
19/10/2021 08:15;Terça;Fora Ponta;0,086
19/10/2021 08:30;Terça;Fora Ponta;0,077
19/10/2021 08:45;Terça;Fora Ponta;0,076
19/10/2021 09:00;Terça;Fora Ponta;0,083
19/10/2021 09:15;Terça;Fora Ponta;0,078
19/10/2021 09:30;Terça;Fora Ponta;0,082
19/10/2021 09:45;Terça;Fora Ponta;0,078
19/10/2021 10:00;Terça;Fora Ponta;0,083
19/10/2021 10:15;Terça;Fora Ponta;0,101
19/10/2021 10:30;Terça;Fora Ponta;0,152
19/10/2021 10:45;Terça;Fora Ponta;0,107
19/10/2021 11:00;Terça;Fora Ponta;0,088
19/10/2021 11:15;Terça;Fora Ponta;0,088
19/10/2021 11:30;Terça;Fora Ponta;0,148
19/10/2021 11:45;Terça;Fora Ponta;0,134
19/10/2021 12:00;Terça;Fora Ponta;0,083
19/10/2021 12:15;Terça;Fora Ponta;0,077
19/10/2021 12:30;Terça;Fora Ponta;0,14
19/10/2021 12:45;Terça;Fora Ponta;0,145
19/10/2021 13:00;Terça;Fora Ponta;0,13
19/10/2021 13:15;Terça;Fora Ponta;0,15
19/10/2021 13:30;Terça;Fora Ponta;0,156
19/10/2021 13:45;Terça;Fora Ponta;0,148
19/10/2021 14:00;Terça;Fora Ponta;0,156
19/10/2021 14:15;Terça;Fora Ponta;0,151
19/10/2021 14:30;Terça;Fora Ponta;0,141
19/10/2021 14:45;Terça;Fora Ponta;0,155
19/10/2021 15:00;Terça;Fora Ponta;0,162
19/10/2021 15:15;Terça;Fora Ponta;0,151
19/10/2021 15:30;Terça;Fora Ponta;0,138
19/10/2021 15:45;Terça;Fora Ponta;0,136
19/10/2021 16:00;Terça;Fora Ponta;0,134
19/10/2021 16:15;Terça;Fora Ponta;0,152
19/10/2021 16:30;Terça;Fora Ponta;0,139
19/10/2021 16:45;Terça;Fora Ponta;0,169
19/10/2021 17:00;Terça;Fora Ponta;0,147
19/10/2021 17:15;Terça;Fora Ponta;0,159
19/10/2021 17:30;Terça;Fora Ponta;0,103
19/10/2021 17:45;Terça;Ponta;0,01
19/10/2021 18:00;Terça;Ponta;0,01
19/10/2021 18:15;Terça;Ponta;0,009
19/10/2021 18:30;Terça;Ponta;0,009
19/10/2021 18:45;Terça;Ponta;0,009
19/10/2021 19:00;Terça;Ponta;0,008
19/10/2021 19:15;Terça;Ponta;0,009
19/10/2021 19:30;Terça;Ponta;0,009
19/10/2021 19:45;Terça;Ponta;0,009
19/10/2021 20:00;Terça;Ponta;0,009
19/10/2021 20:15;Terça;Ponta;0,01
19/10/2021 20:30;Terça;Ponta;0,01
19/10/2021 20:45;Terça;Fora Ponta;0,009
19/10/2021 21:00;Terça;Fora Ponta;0,029
19/10/2021 21:15;Terça;Fora Ponta;0,063
19/10/2021 21:30;Terça;Fora Ponta;0,066
19/10/2021 21:45;Terça;Fora Ponta;0,082
19/10/2021 22:00;Terça;Fora Ponta;0,133
19/10/2021 22:15;Terça;Fora Ponta;0,107
19/10/2021 22:30;Terça;Fora Ponta;0,15
19/10/2021 22:45;Terça;Fora Ponta;0,177
19/10/2021 23:00;Terça;Fora Ponta;0,18
19/10/2021 23:15;Terça;Fora Ponta;0,157
19/10/2021 23:30;Terça;Fora Ponta;0,16
19/10/2021 23:45;Terça;Fora Ponta;0,161
20/10/2021 00:00;Quarta;Fora Ponta;0,164
20/10/2021 00:15;Quarta;Fora Ponta;0,165
20/10/2021 00:30;Quarta;Fora Ponta;0,142
20/10/2021 00:45;Quarta;Fora Ponta;0,145
20/10/2021 01:00;Quarta;Fora Ponta;0,148
20/10/2021 01:15;Quarta;Fora Ponta;0,155
20/10/2021 01:30;Quarta;Fora Ponta;0,128
20/10/2021 01:45;Quarta;Fora Ponta;0,128
20/10/2021 02:00;Quarta;Fora Ponta;0,132
20/10/2021 02:15;Quarta;Fora Ponta;0,104
20/10/2021 02:30;Quarta;Fora Ponta;0,13
20/10/2021 02:45;Quarta;Fora Ponta;0,124
20/10/2021 03:00;Quarta;Fora Ponta;0,099
20/10/2021 03:15;Quarta;Fora Ponta;0,112
20/10/2021 03:30;Quarta;Fora Ponta;0,08
20/10/2021 03:45;Quarta;Fora Ponta;0,076
20/10/2021 04:00;Quarta;Fora Ponta;0,066
20/10/2021 04:15;Quarta;Fora Ponta;0,075
20/10/2021 04:30;Quarta;Fora Ponta;0,134
20/10/2021 04:45;Quarta;Fora Ponta;0,042
20/10/2021 05:00;Quarta;Fora Ponta;0,011
20/10/2021 05:15;Quarta;Fora Ponta;0,044
20/10/2021 05:30;Quarta;Fora Ponta;0,083
20/10/2021 05:45;Quarta;Fora Ponta;0,081
20/10/2021 06:00;Quarta;Fora Ponta;0,104
20/10/2021 06:15;Quarta;Fora Ponta;0,081
20/10/2021 06:30;Quarta;Fora Ponta;0,127
20/10/2021 06:45;Quarta;Fora Ponta;0,144
20/10/2021 07:00;Quarta;Fora Ponta;0,148
20/10/2021 07:15;Quarta;Fora Ponta;0,146
20/10/2021 07:30;Quarta;Fora Ponta;0,135
20/10/2021 07:45;Quarta;Fora Ponta;0,132
20/10/2021 08:00;Quarta;Fora Ponta;0,117
20/10/2021 08:15;Quarta;Fora Ponta;0,103
20/10/2021 08:30;Quarta;Fora Ponta;0,167
20/10/2021 08:45;Quarta;Fora Ponta;0,106
20/10/2021 09:00;Quarta;Fora Ponta;0,097
20/10/2021 09:15;Quarta;Fora Ponta;0,089
20/10/2021 09:30;Quarta;Fora Ponta;0,106
20/10/2021 09:45;Quarta;Fora Ponta;0,076
20/10/2021 10:00;Quarta;Fora Ponta;0,129
20/10/2021 10:15;Quarta;Fora Ponta;0,166
20/10/2021 10:30;Quarta;Fora Ponta;0,197
20/10/2021 10:45;Quarta;Fora Ponta;0,195
20/10/2021 11:00;Quarta;Fora Ponta;0,136
20/10/2021 11:15;Quarta;Fora Ponta;0,125
20/10/2021 11:30;Quarta;Fora Ponta;0,102
20/10/2021 11:45;Quarta;Fora Ponta;0,098
20/10/2021 12:00;Quarta;Fora Ponta;0,091
20/10/2021 12:15;Quarta;Fora Ponta;0,095
20/10/2021 12:30;Quarta;Fora Ponta;0,074
20/10/2021 12:45;Quarta;Fora Ponta;0,083
20/10/2021 13:00;Quarta;Fora Ponta;0,118
20/10/2021 13:15;Quarta;Fora Ponta;0,111
20/10/2021 13:30;Quarta;Fora Ponta;0,108
20/10/2021 13:45;Quarta;Fora Ponta;0,144
20/10/2021 14:00;Quarta;Fora Ponta;0,135
20/10/2021 14:15;Quarta;Fora Ponta;0,148
20/10/2021 14:30;Quarta;Fora Ponta;0,154
20/10/2021 14:45;Quarta;Fora Ponta;0,154
20/10/2021 15:00;Quarta;Fora Ponta;0,16
20/10/2021 15:15;Quarta;Fora Ponta;0,167
20/10/2021 15:30;Quarta;Fora Ponta;0,157
20/10/2021 15:45;Quarta;Fora Ponta;0,164
20/10/2021 16:00;Quarta;Fora Ponta;0,163
20/10/2021 16:15;Quarta;Fora Ponta;0,135
20/10/2021 16:30;Quarta;Fora Ponta;0,158
20/10/2021 16:45;Quarta;Fora Ponta;0,17
20/10/2021 17:00;Quarta;Fora Ponta;0,147
20/10/2021 17:15;Quarta;Fora Ponta;0,139
20/10/2021 17:30;Quarta;Fora Ponta;0,124
20/10/2021 17:45;Quarta;Ponta;0,032
20/10/2021 18:00;Quarta;Ponta;0,011
20/10/2021 18:15;Quarta;Ponta;0,009
20/10/2021 18:30;Quarta;Ponta;0,011
20/10/2021 18:45;Quarta;Ponta;0,009
20/10/2021 19:00;Quarta;Ponta;0,009
20/10/2021 19:15;Quarta;Ponta;0,006
20/10/2021 19:30;Quarta;Ponta;0,007
20/10/2021 19:45;Quarta;Ponta;0,007
20/10/2021 20:00;Quarta;Ponta;0,007
20/10/2021 20:15;Quarta;Ponta;0,006
20/10/2021 20:30;Quarta;Ponta;0,007
20/10/2021 20:45;Quarta;Fora Ponta;0,011
20/10/2021 21:00;Quarta;Fora Ponta;0,015
20/10/2021 21:15;Quarta;Fora Ponta;0,056
20/10/2021 21:30;Quarta;Fora Ponta;0,13
20/10/2021 21:45;Quarta;Fora Ponta;0,139
20/10/2021 22:00;Quarta;Fora Ponta;0,114
20/10/2021 22:15;Quarta;Fora Ponta;0,137
20/10/2021 22:30;Quarta;Fora Ponta;0,143
20/10/2021 22:45;Quarta;Fora Ponta;0,14
20/10/2021 23:00;Quarta;Fora Ponta;0,119
20/10/2021 23:15;Quarta;Fora Ponta;0,146
20/10/2021 23:30;Quarta;Fora Ponta;0,184
20/10/2021 23:45;Quarta;Fora Ponta;0,182
21/10/2021 00:00;Quinta;Fora Ponta;0,182
21/10/2021 00:15;Quinta;Fora Ponta;0,171
21/10/2021 00:30;Quinta;Fora Ponta;0,155
21/10/2021 00:45;Quinta;Fora Ponta;0,144
21/10/2021 01:00;Quinta;Fora Ponta;0,148
21/10/2021 01:15;Quinta;Fora Ponta;0,142
21/10/2021 01:30;Quinta;Fora Ponta;0,161
21/10/2021 01:45;Quinta;Fora Ponta;0,194
21/10/2021 02:00;Quinta;Fora Ponta;0,184
21/10/2021 02:15;Quinta;Fora Ponta;0,192
21/10/2021 02:30;Quinta;Fora Ponta;0,195
21/10/2021 02:45;Quinta;Fora Ponta;0,185
21/10/2021 03:00;Quinta;Fora Ponta;0,158
21/10/2021 03:15;Quinta;Fora Ponta;0,12
21/10/2021 03:30;Quinta;Fora Ponta;0,08
21/10/2021 03:45;Quinta;Fora Ponta;0,106
21/10/2021 04:00;Quinta;Fora Ponta;0,095
21/10/2021 04:15;Quinta;Fora Ponta;0,143
21/10/2021 04:30;Quinta;Fora Ponta;0,126
21/10/2021 04:45;Quinta;Fora Ponta;0,111
21/10/2021 05:00;Quinta;Fora Ponta;0,1
21/10/2021 05:15;Quinta;Fora Ponta;0,152
21/10/2021 05:30;Quinta;Fora Ponta;0,176
