Data;Dia;Postos horários;kW fornecido;UFER;DMCR
21/10/2021 22:30;Quinta;Fora Ponta;0,69;0,023;0,6
21/10/2021 22:45;Quinta;Fora Ponta;0,638;-;-
21/10/2021 23:00;Quinta;Fora Ponta;0,796;-;-
21/10/2021 23:15;Quinta;Fora Ponta;0,785;-;-
21/10/2021 23:30;Quinta;Fora Ponta;0,761;0,012;0,757
21/10/2021 23:45;Quinta;Fora Ponta;0,844;-;-
22/10/2021 00:00;Sexta;Fora Ponta;0,706;-;-
22/10/2021 00:15;Sexta;Fora Ponta;0,701;-;-
22/10/2021 00:30;Sexta;Fora Ponta;0,743;0;0
22/10/2021 00:45;Sexta;Fora Ponta;0,724;-;-
22/10/2021 01:00;Sexta;Fora Ponta;0,416;-;-
22/10/2021 01:15;Sexta;Fora Ponta;0,458;-;-
22/10/2021 01:30;Sexta;Fora Ponta;0,44;0;0
22/10/2021 01:45;Sexta;Fora Ponta;0,45;-;-
22/10/2021 02:00;Sexta;Fora Ponta;0,505;-;-
22/10/2021 02:15;Sexta;Fora Ponta;0,637;-;-
22/10/2021 02:30;Sexta;Fora Ponta;0,67;0;0
22/10/2021 02:45;Sexta;Fora Ponta;0,7;-;-
22/10/2021 03:00;Sexta;Fora Ponta;0,64;-;-
22/10/2021 03:15;Sexta;Fora Ponta;0,394;-;-
22/10/2021 03:30;Sexta;Fora Ponta;0,353;0;0
22/10/2021 03:45;Sexta;Fora Ponta;0,414;-;-
22/10/2021 04:00;Sexta;Fora Ponta;0,336;-;-
22/10/2021 04:15;Sexta;Fora Ponta;0,332;-;-
22/10/2021 04:30;Sexta;Fora Ponta;0,426;0;0
22/10/2021 04:45;Sexta;Fora Ponta;0,421;-;-
22/10/2021 05:00;Sexta;Fora Ponta;0,457;-;-
22/10/2021 05:15;Sexta;Fora Ponta;0,433;-;-
22/10/2021 05:30;Sexta;Fora Ponta;0,377;0;0
22/10/2021 05:45;Sexta;Fora Ponta;0,341;-;-
22/10/2021 06:00;Sexta;Fora Ponta;0,505;-;-
22/10/2021 06:15;Sexta;Fora Ponta;0,505;-;-
22/10/2021 06:30;Sexta;Fora Ponta;0,527;0,036;0,506
22/10/2021 06:45;Sexta;Fora Ponta;0,488;-;-
22/10/2021 07:00;Sexta;Fora Ponta;0,452;-;-
22/10/2021 07:15;Sexta;Fora Ponta;0,618;-;-
22/10/2021 07:30;Sexta;Fora Ponta;0,665;0,033;0,589
22/10/2021 07:45;Sexta;Fora Ponta;0,676;-;-
22/10/2021 08:00;Sexta;Fora Ponta;0,59;-;-
22/10/2021 08:15;Sexta;Fora Ponta;0,624;-;-
22/10/2021 08:30;Sexta;Fora Ponta;0,736;0,031;0,688
22/10/2021 08:45;Sexta;Fora Ponta;0,738;-;-
22/10/2021 09:00;Sexta;Fora Ponta;0,706;-;-
22/10/2021 09:15;Sexta;Fora Ponta;0,685;-;-
22/10/2021 09:30;Sexta;Fora Ponta;0,64;0,042;0,735
22/10/2021 09:45;Sexta;Fora Ponta;0,722;-;-
22/10/2021 10:00;Sexta;Fora Ponta;0,787;-;-
22/10/2021 10:15;Sexta;Fora Ponta;0,475;-;-
22/10/2021 10:30;Sexta;Fora Ponta;0,349;0,035;0,619
22/10/2021 10:45;Sexta;Fora Ponta;0,587;-;-
22/10/2021 11:00;Sexta;Fora Ponta;0,496;-;-
22/10/2021 11:15;Sexta;Fora Ponta;0,702;-;-
22/10/2021 11:30;Sexta;Fora Ponta;0,63;0,047;0,651
22/10/2021 11:45;Sexta;Fora Ponta;0,563;-;-
22/10/2021 12:00;Sexta;Fora Ponta;0,614;-;-
22/10/2021 12:15;Sexta;Fora Ponta;0,625;-;-
22/10/2021 12:30;Sexta;Fora Ponta;0,469;0,029;0,597
22/10/2021 12:45;Sexta;Fora Ponta;0,697;-;-
22/10/2021 13:00;Sexta;Fora Ponta;0,744;-;-
22/10/2021 13:15;Sexta;Fora Ponta;0,745;-;-
22/10/2021 13:30;Sexta;Fora Ponta;0,566;0,032;0,72
22/10/2021 13:45;Sexta;Fora Ponta;0,708;-;-
22/10/2021 14:00;Sexta;Fora Ponta;0,718;-;-
22/10/2021 14:15;Sexta;Fora Ponta;0,702;-;-
22/10/2021 14:30;Sexta;Fora Ponta;0,665;0,019;0,717
22/10/2021 14:45;Sexta;Fora Ponta;0,506;-;-
22/10/2021 15:00;Sexta;Fora Ponta;0,478;-;-
22/10/2021 15:15;Sexta;Fora Ponta;0,17;-;-
22/10/2021 15:30;Sexta;Fora Ponta;0,334;0,09;0,462
22/10/2021 15:45;Sexta;Fora Ponta;0,266;-;-
22/10/2021 16:00;Sexta;Fora Ponta;0,346;-;-
22/10/2021 16:15;Sexta;Fora Ponta;0,317;-;-
22/10/2021 16:30;Sexta;Fora Ponta;0,358;0,053;0,375
22/10/2021 16:45;Sexta;Fora Ponta;0,257;-;-
22/10/2021 17:00;Sexta;Fora Ponta;0,29;-;-
22/10/2021 17:15;Sexta;Fora Ponta;0,33;-;-
22/10/2021 17:30;Sexta;Fora Ponta;0,205;0,06;0,331
22/10/2021 17:45;Sexta;Ponta;0,028;-;-
22/10/2021 18:00;Sexta;Ponta;0,025;-;-
22/10/2021 18:15;Sexta;Ponta;0,031;-;-
22/10/2021 18:30;Sexta;Ponta;0,026;0,12;0,148
22/10/2021 18:45;Sexta;Ponta;0,026;-;-
22/10/2021 19:00;Sexta;Ponta;0,026;-;-
22/10/2021 19:15;Sexta;Ponta;0,025;-;-
22/10/2021 19:30;Sexta;Ponta;0,026;0,106;0,132
22/10/2021 19:45;Sexta;Ponta;0,029;-;-
22/10/2021 20:00;Sexta;Ponta;0,029;-;-
22/10/2021 20:15;Sexta;Ponta;0,029;-;-
22/10/2021 20:30;Sexta;Ponta;0,028;0,105;0,134
22/10/2021 20:45;Sexta;Fora Ponta;0,074;-;-
22/10/2021 21:00;Sexta;Fora Ponta;0,13;-;-
22/10/2021 21:15;Sexta;Fora Ponta;0,137;-;-
22/10/2021 21:30;Sexta;Fora Ponta;0,119;0,072;0,187
22/10/2021 21:45;Sexta;Fora Ponta;0,143;-;-
22/10/2021 22:00;Sexta;Fora Ponta;0,158;-;-
22/10/2021 22:15;Sexta;Fora Ponta;0,138;-;-
22/10/2021 22:30;Sexta;Fora Ponta;0,089;0,057;0,189
22/10/2021 22:45;Sexta;Fora Ponta;0,262;-;-
22/10/2021 23:00;Sexta;Fora Ponta;0,322;-;-
22/10/2021 23:15;Sexta;Fora Ponta;0,301;-;-
22/10/2021 23:30;Sexta;Fora Ponta;0,26;0,004;0,29
22/10/2021 23:45;Sexta;Fora Ponta;0,274;-;-
23/10/2021 00:00;Sábado;Fora Ponta;0,437;-;-
23/10/2021 00:15;Sábado;Fora Ponta;0,75;-;-
23/10/2021 00:30;Sábado;Fora Ponta;0,697;0;0
23/10/2021 00:45;Sábado;Fora Ponta;0,636;-;-
23/10/2021 01:00;Sábado;Fora Ponta;0,698;-;-
23/10/2021 01:15;Sábado;Fora Ponta;0,708;-;-
23/10/2021 01:30;Sábado;Fora Ponta;0,671;0;0
23/10/2021 01:45;Sábado;Fora Ponta;0,53;-;-
23/10/2021 02:00;Sábado;Fora Ponta;0,518;-;-
23/10/2021 02:15;Sábado;Fora Ponta;0,446;-;-
23/10/2021 02:30;Sábado;Fora Ponta;0,506;0;0
23/10/2021 02:45;Sábado;Fora Ponta;0,527;-;-
23/10/2021 03:00;Sábado;Fora Ponta;0,541;-;-
23/10/2021 03:15;Sábado;Fora Ponta;0,504;-;-
23/10/2021 03:30;Sábado;Fora Ponta;0,485;0;0
23/10/2021 03:45;Sábado;Fora Ponta;0,55;-;-
23/10/2021 04:00;Sábado;Fora Ponta;0,554;-;-
23/10/2021 04:15;Sábado;Fora Ponta;0,499;-;-
23/10/2021 04:30;Sábado;Fora Ponta;0,553;0;0
23/10/2021 04:45;Sábado;Fora Ponta;0,593;-;-
23/10/2021 05:00;Sábado;Fora Ponta;0,622;-;-
23/10/2021 05:15;Sábado;Fora Ponta;0,539;-;-
23/10/2021 05:30;Sábado;Fora Ponta;0,497;0;0
23/10/2021 05:45;Sábado;Fora Ponta;0,516;-;-
23/10/2021 06:00;Sábado;Fora Ponta;0,516;-;-
23/10/2021 06:15;Sábado;Fora Ponta;0,49;-;-
23/10/2021 06:30;Sábado;Fora Ponta;0,534;0;0
23/10/2021 06:45;Sábado;Fora Ponta;0,514;-;-
23/10/2021 07:00;Sábado;Fora Ponta;0,505;-;-
23/10/2021 07:15;Sábado;Fora Ponta;0,493;-;-
23/10/2021 07:30;Sábado;Fora Ponta;0,396;0,021;0,498
23/10/2021 07:45;Sábado;Fora Ponta;0,524;-;-
23/10/2021 08:00;Sábado;Fora Ponta;0,535;-;-
23/10/2021 08:15;Sábado;Fora Ponta;0,582;-;-
23/10/2021 08:30;Sábado;Fora Ponta;0,5;0,051;0,586
23/10/2021 08:45;Sábado;Fora Ponta;0,58;-;-
23/10/2021 09:00;Sábado;Fora Ponta;0,55;-;-
23/10/2021 09:15;Sábado;Fora Ponta;0,602;-;-
23/10/2021 09:30;Sábado;Fora Ponta;0,46;0,039;0,587
23/10/2021 09:45;Sábado;Fora Ponta;0,376;-;-
23/10/2021 10:00;Sábado;Fora Ponta;0,456;-;-
23/10/2021 10:15;Sábado;Fora Ponta;0,484;-;-
23/10/2021 10:30;Sábado;Fora Ponta;0,406;0,042;0,472
23/10/2021 10:45;Sábado;Fora Ponta;0,383;-;-
23/10/2021 11:00;Sábado;Fora Ponta;0,427;-;-
23/10/2021 11:15;Sábado;Fora Ponta;0,407;-;-
23/10/2021 11:30;Sábado;Fora Ponta;0,324;0,043;0,428
23/10/2021 11:45;Sábado;Fora Ponta;0,217;-;-
23/10/2021 12:00;Sábado;Fora Ponta;0,2;-;-
23/10/2021 12:15;Sábado;Fora Ponta;0,223;-;-
23/10/2021 12:30;Sábado;Fora Ponta;0,244;0,053;0,274
23/10/2021 12:45;Sábado;Fora Ponta;0,26;-;-
23/10/2021 13:00;Sábado;Fora Ponta;0,258;-;-
23/10/2021 13:15;Sábado;Fora Ponta;0,18;-;-
23/10/2021 13:30;Sábado;Fora Ponta;0,259;0,05;0,289
23/10/2021 13:45;Sábado;Fora Ponta;0,262;-;-
23/10/2021 14:00;Sábado;Fora Ponta;0,169;-;-
23/10/2021 14:15;Sábado;Fora Ponta;0,108;-;-
23/10/2021 14:30;Sábado;Fora Ponta;0,103;0,145;0,305
23/10/2021 14:45;Sábado;Fora Ponta;0,102;-;-
23/10/2021 15:00;Sábado;Fora Ponta;0,182;-;-
23/10/2021 15:15;Sábado;Fora Ponta;0,344;-;-
23/10/2021 15:30;Sábado;Fora Ponta;0,456;0,077;0,348
23/10/2021 15:45;Sábado;Fora Ponta;0,458;-;-
23/10/2021 16:00;Sábado;Fora Ponta;0,455;-;-
23/10/2021 16:15;Sábado;Fora Ponta;0,464;-;-
23/10/2021 16:30;Sábado;Fora Ponta;0,491;0,028;0,495
23/10/2021 16:45;Sábado;Fora Ponta;0,419;-;-
23/10/2021 17:00;Sábado;Fora Ponta;0,491;-;-
23/10/2021 17:15;Sábado;Fora Ponta;0,474;-;-
23/10/2021 17:30;Sábado;Fora Ponta;0,481;0,028;0,494
23/10/2021 17:45;Sábado;Fora Ponta;0,486;-;-
23/10/2021 18:00;Sábado;Fora Ponta;0,442;-;-
23/10/2021 18:15;Sábado;Fora Ponta;0,437;-;-
23/10/2021 18:30;Sábado;Fora Ponta;0,256;0,037;0,442
23/10/2021 18:45;Sábado;Fora Ponta;0,334;-;-
23/10/2021 19:00;Sábado;Fora Ponta;0,29;-;-
23/10/2021 19:15;Sábado;Fora Ponta;0,283;-;-
23/10/2021 19:30;Sábado;Fora Ponta;0,278;0,006;0,302
23/10/2021 19:45;Sábado;Fora Ponta;0,236;-;-
23/10/2021 20:00;Sábado;Fora Ponta;0,19;-;-
23/10/2021 20:15;Sábado;Fora Ponta;0,144;-;-
23/10/2021 20:30;Sábado;Fora Ponta;0,143;0,039;0,218
23/10/2021 20:45;Sábado;Fora Ponta;0,206;-;-
23/10/2021 21:00;Sábado;Fora Ponta;0,44;-;-
23/10/2021 21:15;Sábado;Fora Ponta;0,312;-;-
23/10/2021 21:30;Sábado;Fora Ponta;0,286;0,021;0,332
23/10/2021 21:45;Sábado;Fora Ponta;0,282;-;-
23/10/2021 22:00;Sábado;Fora Ponta;0,448;-;-
23/10/2021 22:15;Sábado;Fora Ponta;0,474;-;-
23/10/2021 22:30;Sábado;Fora Ponta;0,398;0;0
23/10/2021 22:45;Sábado;Fora Ponta;0,232;-;-
23/10/2021 23:00;Sábado;Fora Ponta;0,365;-;-
23/10/2021 23:15;Sábado;Fora Ponta;0,373;-;-
23/10/2021 23:30;Sábado;Fora Ponta;0,4;0;0,343
23/10/2021 23:45;Sábado;Fora Ponta;0,479;-;-
24/10/2021 00:00;Domingo;Fora Ponta;0,488;-;-
24/10/2021 00:15;Domingo;Fora Ponta;0,539;-;-
24/10/2021 00:30;Domingo;Fora Ponta;0,53;0;0
24/10/2021 00:45;Domingo;Fora Ponta;0,484;-;-
24/10/2021 01:00;Domingo;Fora Ponta;0,503;-;-
24/10/2021 01:15;Domingo;Fora Ponta;0,541;-;-
24/10/2021 01:30;Domingo;Fora Ponta;0,529;0;0
24/10/2021 01:45;Domingo;Fora Ponta;0,406;-;-
24/10/2021 02:00;Domingo;Fora Ponta;0,312;-;-
24/10/2021 02:15;Domingo;Fora Ponta;0,313;-;-
24/10/2021 02:30;Domingo;Fora Ponta;0,246;0;0
24/10/2021 02:45;Domingo;Fora Ponta;0,294;-;-
24/10/2021 03:00;Domingo;Fora Ponta;0,32;-;-
24/10/2021 03:15;Domingo;Fora Ponta;0,308;-;-
24/10/2021 03:30;Domingo;Fora Ponta;0,259;0;0
24/10/2021 03:45;Domingo;Fora Ponta;0,234;-;-
24/10/2021 04:00;Domingo;Fora Ponta;0,419;-;-
24/10/2021 04:15;Domingo;Fora Ponta;0,559;-;-
24/10/2021 04:30;Domingo;Fora Ponta;0,582;0;0
24/10/2021 04:45;Domingo;Fora Ponta;0,426;-;-
24/10/2021 05:00;Domingo;Fora Ponta;0,473;-;-
24/10/2021 05:15;Domingo;Fora Ponta;0,464;-;-
24/10/2021 05:30;Domingo;Fora Ponta;0,364;0;0
24/10/2021 05:45;Domingo;Fora Ponta;0,26;-;-
24/10/2021 06:00;Domingo;Fora Ponta;0,293;-;-
24/10/2021 06:15;Domingo;Fora Ponta;0,38;-;-
24/10/2021 06:30;Domingo;Fora Ponta;0,355;0,03;0,352
24/10/2021 06:45;Domingo;Fora Ponta;0,259;-;-
24/10/2021 07:00;Domingo;Fora Ponta;0,256;-;-
24/10/2021 07:15;Domingo;Fora Ponta;0,24;-;-
24/10/2021 07:30;Domingo;Fora Ponta;0,152;0,026;0,253
24/10/2021 07:45;Domingo;Fora Ponta;0,162;-;-
24/10/2021 08:00;Domingo;Fora Ponta;0,185;-;-
24/10/2021 08:15;Domingo;Fora Ponta;0,419;-;-
24/10/2021 08:30;Domingo;Fora Ponta;0,306;0,072;0,34
24/10/2021 08:45;Domingo;Fora Ponta;0,274;-;-
24/10/2021 09:00;Domingo;Fora Ponta;0,277;-;-
24/10/2021 09:15;Domingo;Fora Ponta;0,278;-;-
24/10/2021 09:30;Domingo;Fora Ponta;0,208;0,064;0,323
24/10/2021 09:45;Domingo;Fora Ponta;0,319;-;-
24/10/2021 10:00;Domingo;Fora Ponta;0,234;-;-
24/10/2021 10:15;Domingo;Fora Ponta;0,298;-;-
24/10/2021 10:30;Domingo;Fora Ponta;0,478;0,026;0,358
24/10/2021 10:45;Domingo;Fora Ponta;0,486;-;-
24/10/2021 11:00;Domingo;Fora Ponta;0,488;-;-
24/10/2021 11:15;Domingo;Fora Ponta;0,458;-;-
24/10/2021 11:30;Domingo;Fora Ponta;0,378;0,007;0,459
24/10/2021 11:45;Domingo;Fora Ponta;0,358;-;-
24/10/2021 12:00;Domingo;Fora Ponta;0,35;-;-
24/10/2021 12:15;Domingo;Fora Ponta;0,342;-;-
24/10/2021 12:30;Domingo;Fora Ponta;0,289;0,003;0,337
24/10/2021 12:45;Domingo;Fora Ponta;0,444;-;-
24/10/2021 13:00;Domingo;Fora Ponta;0,469;-;-
24/10/2021 13:15;Domingo;Fora Ponta;0,486;-;-
24/10/2021 13:30;Domingo;Fora Ponta;0,487;0,013;0,485
24/10/2021 13:45;Domingo;Fora Ponta;0,623;-;-
24/10/2021 14:00;Domingo;Fora Ponta;0,659;-;-
24/10/2021 14:15;Domingo;Fora Ponta;0,352;-;-
24/10/2021 14:30;Domingo;Fora Ponta;0,337;0,006;0,499
24/10/2021 14:45;Domingo;Fora Ponta;0,334;-;-
24/10/2021 15:00;Domingo;Fora Ponta;0,377;-;-
24/10/2021 15:15;Domingo;Fora Ponta;0,368;-;-
24/10/2021 15:30;Domingo;Fora Ponta;0,361;0,017;0,377
24/10/2021 15:45;Domingo;Fora Ponta;0,344;-;-
24/10/2021 16:00;Domingo;Fora Ponta;0,658;-;-
24/10/2021 16:15;Domingo;Fora Ponta;0,616;-;-
24/10/2021 16:30;Domingo;Fora Ponta;0,404;0,051;0,556
24/10/2021 16:45;Domingo;Fora Ponta;0,322;-;-
24/10/2021 17:00;Domingo;Fora Ponta;0,277;-;-
24/10/2021 17:15;Domingo;Fora Ponta;0,239;-;-
24/10/2021 17:30;Domingo;Fora Ponta;0,076;0,106;0,334
24/10/2021 17:45;Domingo;Fora Ponta;0,041;-;-
24/10/2021 18:00;Domingo;Fora Ponta;0,084;-;-
24/10/2021 18:15;Domingo;Fora Ponta;0,156;-;-
24/10/2021 18:30;Domingo;Fora Ponta;0,15;0,143;0,251
24/10/2021 18:45;Domingo;Fora Ponta;0,156;-;-
24/10/2021 19:00;Domingo;Fora Ponta;0,149;-;-
24/10/2021 19:15;Domingo;Fora Ponta;0,149;-;-
24/10/2021 19:30;Domingo;Fora Ponta;0,115;0,116;0,258
24/10/2021 19:45;Domingo;Fora Ponta;0,077;-;-
24/10/2021 20:00;Domingo;Fora Ponta;0,068;-;-
24/10/2021 20:15;Domingo;Fora Ponta;0,044;-;-
24/10/2021 20:30;Domingo;Fora Ponta;0,025;0,162;0,216
24/10/2021 20:45;Domingo;Fora Ponta;0,026;-;-
24/10/2021 21:00;Domingo;Fora Ponta;0,025;-;-
24/10/2021 21:15;Domingo;Fora Ponta;0,378;-;-
24/10/2021 21:30;Domingo;Fora Ponta;0,576;0,083;0,334
24/10/2021 21:45;Domingo;Fora Ponta;0,613;-;-
24/10/2021 22:00;Domingo;Fora Ponta;0,652;-;-
24/10/2021 22:15;Domingo;Fora Ponta;0,668;-;-
24/10/2021 22:30;Domingo;Fora Ponta;0,598;0,055;0,688
24/10/2021 22:45;Domingo;Fora Ponta;0,372;-;-
24/10/2021 23:00;Domingo;Fora Ponta;0,39;-;-
24/10/2021 23:15;Domingo;Fora Ponta;0,407;-;-
24/10/2021 23:30;Domingo;Fora Ponta;0,414;0,109;0,505
24/10/2021 23:45;Domingo;Fora Ponta;0,385;-;-
25/10/2021 00:00;Segunda;Fora Ponta;0,244;-;-
25/10/2021 00:15;Segunda;Fora Ponta;0,154;-;-
25/10/2021 00:30;Segunda;Fora Ponta;0,157;0;0
25/10/2021 00:45;Segunda;Fora Ponta;0,101;-;-
25/10/2021 01:00;Segunda;Fora Ponta;0,043;-;-
25/10/2021 01:15;Segunda;Fora Ponta;0,048;-;-
25/10/2021 01:30;Segunda;Fora Ponta;0,062;0;0
25/10/2021 01:45;Segunda;Fora Ponta;0,11;-;-
25/10/2021 02:00;Segunda;Fora Ponta;0,245;-;-
25/10/2021 02:15;Segunda;Fora Ponta;0,452;-;-
25/10/2021 02:30;Segunda;Fora Ponta;0,445;0;0
25/10/2021 02:45;Segunda;Fora Ponta;0,449;-;-
25/10/2021 03:00;Segunda;Fora Ponta;0,474;-;-
25/10/2021 03:15;Segunda;Fora Ponta;0,39;-;-
25/10/2021 03:30;Segunda;Fora Ponta;0,446;0;0
25/10/2021 03:45;Segunda;Fora Ponta;0,59;-;-
25/10/2021 04:00;Segunda;Fora Ponta;0,528;-;-
25/10/2021 04:15;Segunda;Fora Ponta;0,485;-;-
25/10/2021 04:30;Segunda;Fora Ponta;0,535;0;0
25/10/2021 04:45;Segunda;Fora Ponta;0,5;-;-
25/10/2021 05:00;Segunda;Fora Ponta;0,356;-;-
25/10/2021 05:15;Segunda;Fora Ponta;0,401;-;-
25/10/2021 05:30;Segunda;Fora Ponta;0,538;0;0
25/10/2021 05:45;Segunda;Fora Ponta;0,629;-;-
25/10/2021 06:00;Segunda;Fora Ponta;0,494;-;-
25/10/2021 06:15;Segunda;Fora Ponta;0,661;-;-
25/10/2021 06:30;Segunda;Fora Ponta;0,682;0,056;0,672
25/10/2021 06:45;Segunda;Fora Ponta;0,564;-;-
25/10/2021 07:00;Segunda;Fora Ponta;0,499;-;-
25/10/2021 07:15;Segunda;Fora Ponta;0,575;-;-
25/10/2021 07:30;Segunda;Fora Ponta;0,622;0,033;0,598
25/10/2021 07:45;Segunda;Fora Ponta;0,499;-;-
25/10/2021 08:00;Segunda;Fora Ponta;0,379;-;-
25/10/2021 08:15;Segunda;Fora Ponta;0,24;-;-
25/10/2021 08:30;Segunda;Fora Ponta;0,25;0,031;0,373
25/10/2021 08:45;Segunda;Fora Ponta;0,275;-;-
25/10/2021 09:00;Segunda;Fora Ponta;0,262;-;-
25/10/2021 09:15;Segunda;Fora Ponta;0,312;-;-
25/10/2021 09:30;Segunda;Fora Ponta;0,25;0,034;0,308
25/10/2021 09:45;Segunda;Fora Ponta;0,371;-;-
25/10/2021 10:00;Segunda;Fora Ponta;0,547;-;-
25/10/2021 10:15;Segunda;Fora Ponta;0,559;-;-
25/10/2021 10:30;Segunda;Fora Ponta;0,494;0,007;0,5
25/10/2021 10:45;Segunda;Fora Ponta;0,534;-;-
25/10/2021 11:00;Segunda;Fora Ponta;0,575;-;-
25/10/2021 11:15;Segunda;Fora Ponta;0,556;-;-
25/10/2021 11:30;Segunda;Fora Ponta;0,348;0;0
25/10/2021 11:45;Segunda;Fora Ponta;0,239;-;-
25/10/2021 12:00;Segunda;Fora Ponta;0,208;-;-
25/10/2021 12:15;Segunda;Fora Ponta;0,185;-;-
25/10/2021 12:30;Segunda;Fora Ponta;0,222;0,028;0,241
25/10/2021 12:45;Segunda;Fora Ponta;0,226;-;-
25/10/2021 13:00;Segunda;Fora Ponta;0,283;-;-
25/10/2021 13:15;Segunda;Fora Ponta;0,697;-;-
25/10/2021 13:30;Segunda;Fora Ponta;0,751;0,031;0,521
25/10/2021 13:45;Segunda;Fora Ponta;0,712;-;-
25/10/2021 14:00;Segunda;Fora Ponta;0,367;-;-
25/10/2021 14:15;Segunda;Fora Ponta;0,222;-;-
25/10/2021 14:30;Segunda;Fora Ponta;0,232;0,073;0,456
25/10/2021 14:45;Segunda;Fora Ponta;0,238;-;-
25/10/2021 15:00;Segunda;Fora Ponta;0,234;-;-
25/10/2021 15:15;Segunda;Fora Ponta;0,216;-;-
25/10/2021 15:30;Segunda;Fora Ponta;0,223;0,135;0,363
25/10/2021 15:45;Segunda;Fora Ponta;0,374;-;-
25/10/2021 16:00;Segunda;Fora Ponta;0,56;-;-
25/10/2021 16:15;Segunda;Fora Ponta;0,625;-;-
25/10/2021 16:30;Segunda;Fora Ponta;0,558;0,045;0,574
25/10/2021 16:45;Segunda;Fora Ponta;0,551;-;-
25/10/2021 17:00;Segunda;Fora Ponta;0,617;-;-
25/10/2021 17:15;Segunda;Fora Ponta;0,571;-;-
25/10/2021 17:30;Segunda;Fora Ponta;0,256;0,04;0,539
25/10/2021 17:45;Segunda;Ponta;0,034;-;-
25/10/2021 18:00;Segunda;Ponta;0,03;-;-
25/10/2021 18:15;Segunda;Ponta;0,03;-;-
25/10/2021 18:30;Segunda;Ponta;0,029;0,236;0,267
25/10/2021 18:45;Segunda;Ponta;0,029;-;-
25/10/2021 19:00;Segunda;Ponta;0,026;-;-
25/10/2021 19:15;Segunda;Ponta;0,026;-;-
25/10/2021 19:30;Segunda;Ponta;0,029;0,236;0,264
25/10/2021 19:45;Segunda;Ponta;0,026;-;-
25/10/2021 20:00;Segunda;Ponta;0,025;-;-
25/10/2021 20:15;Segunda;Ponta;0,026;-;-
25/10/2021 20:30;Segunda;Ponta;0,023;0,239;0,264
25/10/2021 20:45;Segunda;Fora Ponta;0,03;-;-
25/10/2021 21:00;Segunda;Fora Ponta;0,125;-;-
25/10/2021 21:15;Segunda;Fora Ponta;0,485;-;-
25/10/2021 21:30;Segunda;Fora Ponta;0,643;0,088;0,408
25/10/2021 21:45;Segunda;Fora Ponta;0,644;-;-
25/10/2021 22:00;Segunda;Fora Ponta;0,67;-;-
25/10/2021 22:15;Segunda;Fora Ponta;0,659;-;-
25/10/2021 22:30;Segunda;Fora Ponta;0,635;0,008;0,66
25/10/2021 22:45;Segunda;Fora Ponta;0,546;-;-
25/10/2021 23:00;Segunda;Fora Ponta;0,586;-;-
25/10/2021 23:15;Segunda;Fora Ponta;0,509;-;-
25/10/2021 23:30;Segunda;Fora Ponta;0,317;0,029;0,519
25/10/2021 23:45;Segunda;Fora Ponta;0,454;-;-
26/10/2021 00:00;Terça;Fora Ponta;0,436;-;-
26/10/2021 00:15;Terça;Fora Ponta;0,574;-;-
26/10/2021 00:30;Terça;Fora Ponta;0,677;0;0
26/10/2021 00:45;Terça;Fora Ponta;0,716;-;-
26/10/2021 01:00;Terça;Fora Ponta;0,677;-;-
26/10/2021 01:15;Terça;Fora Ponta;0,69;-;-
26/10/2021 01:30;Terça;Fora Ponta;0,529;0;0
26/10/2021 01:45;Terça;Fora Ponta;0,443;-;-
26/10/2021 02:00;Terça;Fora Ponta;0,474;-;-
26/10/2021 02:15;Terça;Fora Ponta;0,524;-;-
26/10/2021 02:30;Terça;Fora Ponta;0,473;0;0
26/10/2021 02:45;Terça;Fora Ponta;0,523;-;-
26/10/2021 03:00;Terça;Fora Ponta;0,412;-;-
26/10/2021 03:15;Terça;Fora Ponta;0,358;-;-
26/10/2021 03:30;Terça;Fora Ponta;0,566;0;0
26/10/2021 03:45;Terça;Fora Ponta;0,455;-;-
26/10/2021 04:00;Terça;Fora Ponta;0,388;-;-
26/10/2021 04:15;Terça;Fora Ponta;0,652;-;-
26/10/2021 04:30;Terça;Fora Ponta;0,677;0;0
26/10/2021 04:45;Terça;Fora Ponta;0,686;-;-
26/10/2021 05:00;Terça;Fora Ponta;0,623;-;-
26/10/2021 05:15;Terça;Fora Ponta;0,532;-;-
26/10/2021 05:30;Terça;Fora Ponta;0,569;0;0
26/10/2021 05:45;Terça;Fora Ponta;0,569;-;-
26/10/2021 06:00;Terça;Fora Ponta;0,421;-;-
26/10/2021 06:15;Terça;Fora Ponta;0,556;-;-
26/10/2021 06:30;Terça;Fora Ponta;0,538;0,019;0,539
26/10/2021 06:45;Terça;Fora Ponta;0,484;-;-
26/10/2021 07:00;Terça;Fora Ponta;0,575;-;-
26/10/2021 07:15;Terça;Fora Ponta;0,598;-;-
26/10/2021 07:30;Terça;Fora Ponta;0,529;0,007;0,553
26/10/2021 07:45;Terça;Fora Ponta;0,4;-;-
26/10/2021 08:00;Terça;Fora Ponta;0,398;-;-
26/10/2021 08:15;Terça;Fora Ponta;0,386;-;-
26/10/2021 08:30;Terça;Fora Ponta;0,559;0,011;0,447
26/10/2021 08:45;Terça;Fora Ponta;0,632;-;-
26/10/2021 09:00;Terça;Fora Ponta;0,59;-;-
26/10/2021 09:15;Terça;Fora Ponta;0,517;-;-
26/10/2021 09:30;Terça;Fora Ponta;0,542;0,023;0,594
26/10/2021 09:45;Terça;Fora Ponta;0,286;-;-
